GPA,SAT,Age,Gender,EssayScore,InterviewScore,ExtracurricularScore,RecommendationScore,LegacyStatus,FinancialAid,FirstGeneration,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Black_or_African_American,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_White,Ethnicity_Hispanic_or_Latino,Admitted
3.17,1137,17,1,6,3,3,7,0,0,0,1,0,0,0,0,0,0
2.94,1438,17,0,9,5,9,7,1,0,0,0,1,0,0,0,0,1
3.71,1249,20,0,8,8,8,8,0,1,0,0,1,0,0,0,0,1
3.47,1061,19,0,5,7,6,3,0,2,1,0,0,1,0,0,0,0
4.0,1092,20,0,7,10,5,9,0,0,0,0,0,0,1,0,0,1
2.71,1017,18,1,7,7,6,8,0,1,1,0,0,0,0,1,0,0
3.22,1211,18,0,4,5,4,4,0,0,0,0,0,0,1,0,0,0
2.51,1354,18,1,7,6,6,6,1,1,1,0,1,0,0,0,0,1
2.09,1444,17,1,9,8,1,8,1,0,0,1,0,0,0,0,0,0
3.56,977,19,1,5,3,7,4,0,3,0,0,0,0,1,0,0,0
3.45,1330,18,0,6,7,7,5,0,1,1,0,0,0,0,1,0,1
2.77,1224,18,1,4,4,8,7,0,0,1,0,0,0,0,1,0,0
3.25,1160,18,1,6,7,7,6,1,2,0,0,0,1,0,0,0,0
2.89,1137,18,0,6,8,8,7,0,0,0,1,0,0,0,0,0,1
2.95,911,24,1,10,8,8,8,0,0,0,0,0,0,1,0,0,0
3.04,1295,18,0,6,9,9,7,0,3,0,0,0,0,0,0,1,1
2.75,1002,18,0,5,7,10,6,0,0,0,0,0,0,0,1,0,0
2.84,1087,18,0,6,8,7,8,0,3,0,0,0,0,0,0,1,0
2.86,1262,25,0,3,8,7,6,1,1,0,0,1,0,0,0,0,1
3.41,927,18,0,2,5,9,5,1,3,0,0,0,0,1,0,0,0
2.0,1001,18,1,4,6,6,9,1,2,0,0,1,0,0,0,0,0
3.09,1382,17,1,7,2,6,2,0,0,1,0,0,0,0,1,0,0
2.66,1218,19,0,6,7,7,7,0,2,0,0,0,0,1,0,0,0
2.67,1100,17,1,8,1,7,6,0,0,0,0,0,1,0,0,0,0
2.94,1218,18,1,3,8,7,5,0,1,0,0,0,0,0,1,0,0
3.19,1300,20,0,6,10,8,7,0,1,0,0,0,0,0,0,1,1
3.09,1368,24,1,3,7,3,7,0,2,0,0,0,0,0,1,0,0
2.67,1033,18,1,7,8,10,5,0,2,0,0,1,0,0,0,0,0
3.56,1046,19,1,4,9,7,4,0,2,1,0,0,0,1,0,0,0
2.75,1291,17,0,6,6,6,4,0,2,1,1,0,0,0,0,0,0
2.83,1296,19,1,7,4,10,10,0,2,1,0,1,0,0,0,0,1
3.34,998,18,0,6,6,7,10,0,1,0,0,1,0,0,0,0,1
3.36,1051,18,0,2,5,7,7,0,2,0,0,0,0,0,1,0,0
2.89,1170,20,0,10,7,6,4,0,2,1,1,0,0,0,0,0,1
2.0,1203,19,1,6,7,9,6,0,2,0,0,1,0,0,0,0,0
2.76,1207,17,1,3,6,6,2,1,3,0,0,0,1,0,0,0,0
3.28,996,19,0,8,5,5,7,0,0,0,0,0,0,0,1,0,0
3.54,1206,17,0,8,2,8,5,0,0,1,0,0,1,0,0,0,1
3.16,1092,19,0,6,6,9,4,0,2,0,1,0,0,0,0,0,0
2.96,1025,18,1,10,6,10,8,1,0,0,0,0,0,0,0,1,0
4.0,1198,17,0,5,6,8,6,0,1,1,0,0,0,0,1,0,1
3.01,1183,18,1,7,8,9,8,0,2,1,1,0,0,0,0,0,1
3.51,1320,18,0,8,10,6,9,0,0,0,0,1,0,0,0,0,1
2.53,1070,18,0,10,6,9,6,0,3,1,0,0,0,0,0,1,0
2.65,1235,17,0,3,7,8,6,0,3,0,0,0,0,0,0,1,0
3.52,964,17,0,10,7,8,9,0,0,1,1,0,0,0,0,0,1
3.72,1158,19,1,9,9,3,5,0,2,0,0,0,0,0,0,1,1
3.01,1269,17,0,7,5,6,9,0,0,0,0,1,0,0,0,0,1
2.28,1282,18,1,5,5,6,2,0,2,1,0,0,0,0,0,1,0
3.12,1283,18,1,5,5,8,6,0,1,0,1,0,0,0,0,0,0
3.29,1320,17,0,7,2,10,7,0,2,0,0,0,1,0,0,0,1
3.25,1133,18,0,7,6,8,4,0,0,0,0,1,0,0,0,0,1
2.92,1274,18,0,7,4,5,7,0,1,1,1,0,0,0,0,0,1
3.12,1480,18,1,7,7,6,7,0,2,0,0,0,1,0,0,0,1
2.83,1129,18,1,7,2,9,5,1,0,0,0,0,0,0,1,0,0
2.64,1407,18,0,2,6,5,5,0,2,0,0,0,1,0,0,0,0
3.58,1331,18,1,6,6,9,5,0,3,0,0,0,0,0,0,1,1
3.25,1160,19,0,4,5,7,3,0,1,1,0,1,0,0,0,0,1
3.12,1172,17,0,6,8,6,10,0,2,1,0,0,0,0,0,1,1
2.95,1217,23,1,9,5,5,6,0,1,1,1,0,0,0,0,0,0
3.11,1323,18,0,5,7,1,4,0,1,1,0,0,0,0,1,0,0
3.28,1260,20,0,5,5,8,6,0,0,1,0,0,0,0,0,1,1
4.0,1128,18,0,5,10,4,7,0,1,0,0,0,1,0,0,0,1
3.53,887,18,1,5,6,4,5,0,1,0,1,0,0,0,0,0,0
2.87,1300,21,1,8,8,7,6,0,1,0,0,0,1,0,0,0,1
2.87,910,17,1,8,8,9,9,0,0,0,0,0,1,0,0,0,0
2.79,995,17,1,9,9,3,4,0,0,0,0,0,0,0,0,1,0
3.1,1139,17,1,4,7,9,5,0,2,0,1,0,0,0,0,0,0
2.79,1017,23,1,8,4,5,2,0,0,1,0,0,0,0,1,0,0
3.44,1247,18,1,8,7,8,10,0,1,0,0,0,0,0,1,0,1
2.0,1155,18,1,10,7,8,8,0,0,0,1,0,0,0,0,0,0
3.47,1317,19,1,5,1,6,6,0,1,0,0,0,0,0,0,1,0
3.34,958,18,1,2,3,7,5,0,3,0,0,0,0,0,1,0,0
3.83,1100,19,0,6,8,6,5,1,2,0,0,0,0,0,1,0,1
3.64,1200,18,1,10,9,7,6,0,0,0,0,0,1,0,0,0,1
2.86,1206,19,1,4,6,7,7,1,0,0,0,0,0,1,0,0,0
3.58,1304,17,0,7,8,5,4,0,3,1,0,0,0,0,0,1,1
3.12,1062,17,0,2,7,4,6,0,2,1,0,0,0,1,0,0,0
2.23,1129,18,0,10,7,9,8,0,0,0,0,0,0,0,1,0,0
3.28,1276,18,1,3,6,7,10,1,2,0,1,0,0,0,0,0,1
2.89,870,18,0,2,7,8,8,1,0,1,0,0,0,1,0,0,0
3.2,1257,18,1,7,7,5,5,1,1,0,0,0,1,0,0,0,0
4.0,1314,17,0,7,6,5,6,0,0,0,0,0,0,0,1,0,1
3.31,999,18,1,9,9,4,7,0,3,0,0,0,0,0,1,0,0
2.69,1152,18,1,8,4,6,6,0,2,1,0,0,0,0,0,1,0
3.68,1423,17,1,2,10,7,8,0,0,1,0,0,1,0,0,0,1
3.38,1298,18,1,6,6,5,5,1,1,1,0,0,1,0,0,0,1
2.63,1267,18,1,5,6,10,10,0,0,0,0,0,0,0,0,1,0
2.4,1348,18,0,4,5,5,6,0,0,0,0,0,0,0,1,0,0
2.71,1470,17,0,7,7,7,5,0,1,0,0,1,0,0,0,0,1
3.62,1202,22,0,9,6,5,8,0,1,1,0,1,0,0,0,0,1
3.05,1138,18,1,5,6,5,5,0,0,0,0,0,0,1,0,0,0
3.24,1348,17,1,6,8,6,7,0,1,0,0,0,1,0,0,0,1
2.53,1171,18,1,6,9,5,9,0,1,0,0,0,0,1,0,0,0
3.63,1060,19,0,5,4,7,4,0,1,1,0,0,0,1,0,0,0
2.19,1118,18,0,6,8,7,9,1,0,0,0,0,0,1,0,0,0
2.87,1246,19,0,5,9,9,4,0,0,1,0,0,0,1,0,0,1
3.41,1132,17,1,7,3,4,8,0,0,0,1,0,0,0,0,0,0
2.64,1143,19,1,5,5,7,5,0,0,0,0,1,0,0,0,0,0
3.51,1045,18,0,7,9,6,9,0,1,0,0,0,0,1,0,0,1
2.77,1415,17,0,5,7,3,5,0,3,0,0,0,0,1,0,0,1
2.59,1148,18,1,8,10,4,6,0,0,0,0,0,0,1,0,0,0
3.84,1093,24,0,5,6,7,5,0,1,1,1,0,0,0,0,0,1
3.28,1109,19,0,8,5,4,2,0,0,0,0,0,0,1,0,0,0
3.46,1320,18,1,5,9,6,4,0,0,0,0,0,0,1,0,0,1
3.71,1285,17,1,8,5,2,3,0,1,1,0,1,0,0,0,0,1
2.0,1124,18,0,3,6,6,2,1,2,0,0,0,0,0,1,0,0
3.52,1204,17,1,6,8,2,7,0,2,0,0,1,0,0,0,0,1
2.82,1241,17,1,5,8,5,10,0,2,0,0,0,1,0,0,0,0
2.89,1094,18,1,6,5,6,10,1,0,0,0,0,0,1,0,0,0
3.42,968,20,0,4,7,7,4,1,1,0,0,0,0,0,1,0,0
3.02,1277,18,1,6,6,6,6,0,2,0,0,0,1,0,0,0,0
3.5,1102,17,1,4,3,4,9,0,1,0,0,0,0,0,1,0,0
3.18,1266,18,0,6,6,4,4,0,3,1,1,0,0,0,0,0,1
3.28,1248,22,1,6,3,3,9,0,0,0,1,0,0,0,0,0,0
2.95,1208,19,1,7,5,7,9,0,2,0,1,0,0,0,0,0,0
2.67,1136,18,0,7,4,7,3,0,0,1,0,0,0,1,0,0,0
2.83,1104,23,0,10,8,8,2,1,1,0,0,0,0,0,1,0,0
3.15,1029,19,0,5,7,5,6,0,1,0,0,0,0,0,1,0,0
4.0,1107,17,0,6,10,3,8,0,0,0,0,0,0,0,1,0,1
3.94,1285,18,1,10,5,6,3,0,3,1,1,0,0,0,0,0,1
2.87,1409,23,1,6,7,7,2,0,0,0,0,0,0,1,0,0,0
3.23,1387,18,0,8,4,4,7,0,0,1,0,0,0,0,1,0,1
3.06,1221,17,0,8,5,4,8,0,2,1,0,0,0,1,0,0,1
3.27,1409,18,1,10,6,7,5,1,0,0,0,0,1,0,0,0,1
3.33,1153,18,1,4,10,7,5,1,0,1,0,0,1,0,0,0,1
3.46,1006,25,1,3,7,9,8,0,2,0,0,0,0,0,0,1,0
2.0,1488,18,1,4,6,10,5,1,2,0,0,0,1,0,0,0,0
3.38,1279,18,0,7,9,3,5,0,3,0,1,0,0,0,0,0,1
3.0,969,20,0,4,8,6,7,0,2,0,0,1,0,0,0,0,0
2.85,1433,18,0,2,6,7,7,0,2,1,0,0,0,1,0,0,1
3.6,1088,17,0,5,8,7,6,0,3,0,0,0,1,0,0,0,1
3.93,1121,22,1,7,6,9,9,0,1,0,0,0,0,0,0,1,1
3.54,1353,18,0,5,10,8,8,0,0,1,0,1,0,0,0,0,1
2.94,1404,18,0,9,9,9,6,1,2,1,0,0,0,0,1,0,1
2.66,1049,18,1,4,6,7,4,0,0,1,0,0,1,0,0,0,0
2.0,1420,17,0,7,8,5,8,0,0,1,0,0,1,0,0,0,0
3.29,1331,22,0,6,8,10,9,0,2,0,0,0,0,1,0,0,1
3.49,1080,18,0,7,7,7,6,0,3,0,0,1,0,0,0,0,1
3.15,1163,18,1,7,8,6,7,0,1,0,0,1,0,0,0,0,1
3.67,1427,17,0,10,5,4,8,1,0,0,0,0,0,0,1,0,1
2.54,965,18,1,8,6,7,10,0,1,0,0,0,0,0,1,0,0
3.11,1407,19,0,6,10,9,8,0,0,1,0,0,0,0,0,1,1
3.07,1326,19,1,8,7,5,7,0,0,1,0,0,0,0,0,1,1
3.14,1276,22,1,8,5,6,8,0,1,0,0,0,1,0,0,0,1
3.78,1219,18,1,10,6,7,9,0,0,1,1,0,0,0,0,0,1
3.15,1495,19,1,6,5,7,7,0,0,0,0,0,0,0,1,0,1
3.05,1517,18,0,6,8,6,8,0,2,0,0,0,0,0,0,1,1
2.73,1107,19,0,9,5,6,5,0,2,1,0,1,0,0,0,0,1
3.86,1291,19,1,3,7,5,9,0,0,0,0,0,0,0,1,0,1
2.48,1481,18,1,6,5,4,5,0,1,1,0,0,1,0,0,0,0
2.92,1082,18,0,8,10,5,4,0,0,0,0,1,0,0,0,0,1
4.0,1236,17,0,9,8,5,6,0,3,1,0,0,0,1,0,0,1
3.43,1350,18,1,2,8,3,4,0,0,0,0,0,1,0,0,0,0
3.19,897,23,0,4,8,8,5,1,3,0,0,0,0,0,0,1,0
3.21,1324,17,0,2,6,7,7,0,2,0,0,0,1,0,0,0,1
2.73,1036,17,1,8,10,7,7,0,1,0,1,0,0,0,0,0,0
3.17,1228,17,1,7,6,9,8,0,0,0,0,0,1,0,0,0,1
3.03,1371,19,0,9,10,8,8,1,2,0,0,1,0,0,0,0,1
3.29,841,18,0,7,6,5,7,1,0,1,1,0,0,0,0,0,0
2.45,1317,17,0,10,8,9,5,0,0,1,0,0,0,0,1,0,1
3.4,1505,18,1,5,7,8,8,0,0,0,0,0,0,0,1,0,1
3.71,1120,18,0,6,7,4,6,0,1,0,0,0,0,0,0,1,1
3.1,1286,18,0,7,3,8,7,0,0,1,1,0,0,0,0,0,1
3.52,1400,19,1,5,5,6,7,0,3,0,0,0,1,0,0,0,1
3.36,961,18,1,7,10,8,10,0,0,0,1,0,0,0,0,0,1
2.9,1313,18,1,6,4,6,4,0,2,0,0,0,1,0,0,0,0
2.67,1353,17,0,6,8,5,6,0,0,0,0,1,0,0,0,0,1
2.74,1295,17,0,6,10,6,8,1,0,0,0,0,0,0,0,1,1
3.35,1212,18,1,8,8,5,7,1,0,0,0,0,0,1,0,0,1
3.17,1049,18,1,6,10,4,6,0,3,0,0,0,0,1,0,0,0
3.84,1408,18,0,4,8,2,3,0,0,0,0,1,0,0,0,0,1
3.6,1205,17,1,7,7,4,6,0,2,0,0,0,1,0,0,0,1
3.59,1064,17,1,5,7,10,7,0,0,0,0,1,0,0,0,0,1
3.33,1152,20,1,5,6,7,8,0,2,1,0,0,0,1,0,0,0
2.72,1255,18,0,3,6,10,6,0,0,1,0,0,1,0,0,0,0
3.36,965,19,1,8,5,6,7,0,0,0,1,0,0,0,0,0,0
3.23,1202,19,1,8,7,6,4,0,1,0,0,0,0,0,1,0,0
2.63,1137,18,0,9,10,10,7,0,0,0,0,1,0,0,0,0,1
3.8,1400,19,0,7,9,7,7,0,1,0,0,0,1,0,0,0,1
3.75,918,18,0,9,7,5,7,0,0,1,0,1,0,0,0,0,1
2.63,1340,17,0,5,8,8,6,1,2,0,0,0,1,0,0,0,1
2.88,1412,18,1,3,6,9,7,0,1,0,0,0,0,0,1,0,1
2.93,924,18,1,5,9,4,8,0,0,0,0,1,0,0,0,0,0
3.5,942,18,1,6,3,7,7,0,2,1,0,0,0,0,0,1,0
3.45,1467,18,0,7,10,4,3,0,0,0,0,0,0,1,0,0,1
3.22,1064,18,1,9,5,9,7,1,1,0,0,0,0,0,0,1,0
3.34,1600,17,0,7,6,7,6,0,1,0,0,1,0,0,0,0,1
2.56,929,17,1,10,4,8,5,1,3,0,0,0,0,0,1,0,0
3.39,1225,17,0,7,7,6,9,1,0,0,1,0,0,0,0,0,1
3.15,1196,17,0,7,5,3,5,1,1,0,0,0,0,0,1,0,0
2.86,1168,18,0,7,9,6,5,0,0,0,1,0,0,0,0,0,1
2.43,1269,18,0,7,8,8,2,0,1,0,0,1,0,0,0,0,1
3.21,1278,17,0,7,5,10,9,0,1,0,0,1,0,0,0,0,1
3.38,1174,20,0,4,5,7,8,0,0,0,1,0,0,0,0,0,1
2.35,1047,19,1,8,5,5,6,0,1,0,0,1,0,0,0,0,0
3.21,1357,18,0,10,5,8,8,0,1,1,0,0,0,0,0,1,1
3.26,1294,19,0,5,6,8,2,0,1,1,0,0,0,1,0,0,1
2.92,1217,18,0,6,5,7,7,1,0,1,0,0,0,1,0,0,1
3.39,1289,17,0,4,9,7,5,0,0,0,1,0,0,0,0,0,1
3.13,1315,21,0,8,6,7,10,0,0,0,0,1,0,0,0,0,1
3.34,1085,17,1,8,8,7,7,0,0,0,0,0,0,0,1,0,1
3.47,1284,22,0,3,8,7,7,0,0,0,0,0,0,0,0,1,1
3.47,1117,18,0,4,3,10,5,0,1,0,0,1,0,0,0,0,1
3.71,1320,18,1,2,8,2,5,0,1,0,0,1,0,0,0,0,1
3.37,1171,18,0,10,3,6,8,0,0,0,0,0,0,0,0,1,1
2.96,1291,18,1,5,5,5,5,0,2,0,0,0,1,0,0,0,0
2.88,1134,17,1,6,8,9,5,0,3,0,0,0,0,1,0,0,0
2.67,1299,18,1,6,7,6,9,0,0,0,0,0,0,0,0,1,0
3.28,1053,19,1,8,6,8,7,0,0,0,0,0,0,0,0,1,0
3.86,1205,18,0,8,3,9,4,0,1,0,0,0,0,0,1,0,1
3.02,1347,17,1,8,8,4,8,0,0,0,0,0,0,1,0,0,1
3.42,1270,18,0,5,7,5,6,0,2,1,0,0,0,0,1,0,1
2.82,1228,20,1,8,5,9,3,1,0,1,0,0,0,0,1,0,0
3.3,1470,18,1,8,5,4,6,1,0,0,1,0,0,0,0,0,1
3.83,1353,18,0,8,9,6,4,0,0,1,0,1,0,0,0,0,1
3.54,1328,23,1,4,7,3,7,0,0,0,0,0,1,0,0,0,1
2.41,1298,18,1,4,4,9,5,0,0,0,0,0,1,0,0,0,0
3.49,1317,18,0,10,5,5,7,1,0,0,0,0,0,0,1,0,1
3.51,1448,19,1,10,10,7,8,0,0,1,1,0,0,0,0,0,1
3.29,1137,19,0,6,9,8,10,0,1,0,0,1,0,0,0,0,1
3.53,1351,17,1,6,7,5,10,1,0,0,0,0,1,0,0,0,1
2.78,1253,17,0,7,7,3,7,0,2,0,0,0,0,0,0,1,0
3.23,1142,19,0,8,2,6,6,0,0,1,0,0,0,0,1,0,0
3.76,1185,17,0,4,9,6,5,0,0,0,0,1,0,0,0,0,1
3.71,1232,21,1,7,6,6,3,0,0,0,0,1,0,0,0,0,1
3.47,1071,17,1,4,5,6,2,1,2,0,0,1,0,0,0,0,0
2.76,1329,18,0,6,8,6,5,0,1,1,0,0,0,0,1,0,1
2.68,1184,17,0,5,5,5,10,0,0,0,0,0,0,0,0,1,0
3.26,1212,19,1,5,3,7,10,0,0,0,0,0,0,0,0,1,0
3.29,1403,20,0,7,7,5,7,0,3,0,0,0,0,0,0,1,1
3.15,1219,18,1,5,3,6,7,0,2,0,1,0,0,0,0,0,0
2.8,1432,22,1,4,6,5,5,0,0,0,0,0,0,0,1,0,0
3.42,1121,17,0,9,7,7,6,0,1,0,1,0,0,0,0,0,1
3.26,1035,17,0,4,6,9,5,0,1,1,0,0,1,0,0,0,0
3.34,1156,19,0,2,6,9,5,0,0,0,0,0,0,0,0,1,1
3.5,800,20,0,8,10,9,8,0,2,1,0,0,1,0,0,0,1
3.06,1335,19,1,6,10,6,5,0,2,1,1,0,0,0,0,0,1
2.96,1044,19,1,6,5,6,7,0,1,0,0,0,1,0,0,0,0
3.75,1107,18,1,7,5,4,6,0,2,0,0,1,0,0,0,0,1
2.82,1307,17,1,9,5,6,9,0,1,1,1,0,0,0,0,0,1
2.97,1217,21,1,10,6,6,8,0,0,0,1,0,0,0,0,0,1
3.82,1133,18,1,7,6,5,7,0,0,0,1,0,0,0,0,0,1
2.93,894,18,0,4,10,5,4,0,1,0,0,0,1,0,0,0,0
3.15,1395,18,0,7,6,3,6,0,0,0,0,1,0,0,0,0,1
2.99,1308,17,1,8,4,4,6,0,1,0,0,0,0,0,1,0,0
2.31,1508,19,1,9,5,7,7,0,0,1,1,0,0,0,0,0,0
3.14,1110,17,0,7,7,7,8,0,0,1,0,0,0,0,1,0,1
2.69,981,19,1,5,6,7,7,0,2,0,0,1,0,0,0,0,0
3.33,1349,18,1,5,7,6,4,1,3,0,0,0,0,0,1,0,1
3.75,1171,18,1,6,6,7,8,0,1,0,0,1,0,0,0,0,1
2.09,1294,18,1,3,8,9,6,0,1,0,0,0,0,0,1,0,0
3.0,1442,17,0,7,6,6,5,1,2,0,0,0,0,1,0,0,1
3.43,1258,18,0,7,4,5,4,0,1,1,0,0,0,0,1,0,1
2.11,1225,18,0,7,6,4,6,0,0,1,1,0,0,0,0,0,0
3.87,1234,18,1,8,10,8,5,0,1,0,0,1,0,0,0,0,1
3.39,954,17,1,9,9,3,9,1,1,0,0,0,1,0,0,0,0
3.74,1366,17,1,6,4,5,6,0,0,0,0,0,0,0,1,0,1
2.92,1375,17,0,7,10,7,8,0,0,0,0,1,0,0,0,0,1
2.98,1279,18,0,6,7,3,3,0,2,0,0,1,0,0,0,0,1
3.12,972,17,1,8,6,5,8,1,0,1,0,0,0,0,1,0,0
4.0,1181,20,1,6,6,7,8,0,0,1,0,0,1,0,0,0,1
3.86,1415,18,0,9,7,6,4,0,0,1,1,0,0,0,0,0,1
3.27,1115,19,1,9,9,5,5,0,0,1,0,0,0,0,0,1,0
3.33,1377,19,0,7,7,5,5,0,2,1,0,0,1,0,0,0,1
3.52,1208,17,1,6,7,8,6,1,1,1,0,0,0,0,0,1,1
4.0,1306,19,1,6,9,10,5,0,2,0,0,0,1,0,0,0,1
3.39,1138,18,0,7,6,7,6,1,1,0,1,0,0,0,0,0,1
3.22,1212,20,1,7,7,3,8,0,1,0,0,0,0,1,0,0,0
3.03,1265,20,0,6,7,8,5,0,1,0,0,0,0,1,0,0,1
3.32,1037,17,0,7,7,6,7,0,0,0,0,0,0,0,0,1,1
2.91,1241,18,0,5,7,4,7,0,1,1,0,0,1,0,0,0,0
3.45,800,18,1,7,5,5,1,0,1,0,0,0,0,0,1,0,0
2.48,1109,18,0,5,8,5,5,0,3,0,0,1,0,0,0,0,0
3.07,1281,17,0,8,5,4,8,0,2,0,0,0,0,0,0,1,1
3.57,1368,17,1,6,7,6,5,0,0,0,0,0,0,1,0,0,1
3.38,1270,18,0,10,7,10,4,0,0,0,0,0,1,0,0,0,1
2.97,991,18,1,7,5,4,9,0,1,0,0,0,0,0,1,0,0
3.08,1354,23,1,7,10,10,7,0,0,0,0,1,0,0,0,0,1
3.72,1029,19,1,4,10,7,9,0,0,0,1,0,0,0,0,0,1
2.59,1292,18,1,9,5,6,6,0,0,0,0,0,0,0,1,0,0
2.6,1034,17,1,6,8,6,9,0,0,0,0,1,0,0,0,0,0
2.74,1084,17,0,10,6,5,5,0,1,0,0,0,0,0,0,1,0
3.19,1056,18,0,7,5,7,1,0,1,0,0,1,0,0,0,0,0
2.52,1220,19,1,6,7,8,8,1,3,0,0,0,0,0,0,1,0
3.68,1170,18,0,5,8,2,8,0,0,0,0,0,1,0,0,0,1
2.74,1276,18,1,8,7,10,8,0,0,0,0,0,0,0,0,1,1
3.31,1197,20,0,8,6,3,6,0,1,0,0,0,0,0,0,1,1
2.91,972,21,1,4,9,5,9,0,0,1,0,0,0,0,1,0,0
3.17,1241,17,1,5,9,1,8,0,3,0,1,0,0,0,0,0,0
2.4,935,17,0,8,5,6,8,0,0,0,0,0,1,0,0,0,0
3.7,1067,18,0,5,7,6,7,0,3,1,0,0,0,0,1,0,1
2.72,1145,18,1,5,3,5,4,0,1,1,1,0,0,0,0,0,0
2.67,1135,23,0,7,8,7,7,0,2,0,0,0,0,0,0,1,0
4.0,952,17,1,7,9,6,7,0,1,1,0,0,0,0,1,0,1
3.48,1405,17,1,6,7,8,10,0,3,1,0,0,1,0,0,0,1
3.68,1447,20,1,10,4,4,7,1,1,0,1,0,0,0,0,0,1
3.43,1537,19,0,6,10,7,4,0,1,1,0,0,0,1,0,0,1
2.97,1372,25,0,4,10,5,7,0,1,0,0,0,1,0,0,0,1
2.55,1140,18,0,3,6,6,9,1,2,0,0,0,0,0,0,1,0
3.05,1138,18,1,9,7,7,10,0,2,0,0,0,1,0,0,0,1
2.71,1129,17,1,4,8,5,6,0,0,0,0,0,0,1,0,0,0
2.74,1497,17,1,7,8,6,6,0,0,1,0,0,1,0,0,0,1
2.41,1182,18,1,5,7,4,4,1,0,1,0,0,0,0,0,1,0
3.26,1390,18,1,6,10,9,5,0,0,1,0,0,0,0,0,1,1
3.99,1378,17,1,7,3,8,7,0,2,0,0,0,0,1,0,0,1
3.48,1228,20,1,4,3,7,3,1,0,0,0,0,0,0,0,1,0
3.15,982,17,0,6,6,6,10,0,1,1,0,1,0,0,0,0,1
3.18,1185,19,1,5,10,6,6,0,1,0,0,0,0,1,0,0,0
2.0,1222,17,1,5,9,9,7,0,2,0,0,0,1,0,0,0,0
2.99,1391,19,0,6,4,8,7,0,1,1,0,0,0,0,0,1,1
2.49,1202,17,1,5,10,9,9,1,0,0,0,0,0,0,1,0,0
3.27,1018,19,1,8,8,6,7,0,3,0,0,0,0,1,0,0,0
3.07,1348,17,1,5,4,7,4,0,0,0,0,0,0,0,0,1,0
2.77,1165,18,0,7,6,9,7,1,2,0,0,0,1,0,0,0,1
3.26,818,19,1,7,8,5,9,0,0,0,0,0,0,1,0,0,0
3.25,1248,17,1,3,9,5,5,0,0,0,0,1,0,0,0,0,1
3.96,1275,17,1,5,6,7,8,0,2,0,1,0,0,0,0,0,1
3.54,1073,20,1,6,8,4,7,0,2,1,0,0,0,0,1,0,0
3.31,1171,20,0,7,6,3,7,0,0,0,0,0,0,0,0,1,1
2.73,1298,17,0,6,6,9,5,1,1,0,0,0,1,0,0,0,1
2.66,1249,17,1,9,8,9,6,0,1,0,0,1,0,0,0,0,1
3.5,965,17,1,7,9,4,7,1,0,0,1,0,0,0,0,0,0
3.1,1388,17,1,7,4,4,6,0,2,1,0,0,0,0,1,0,0
3.32,1455,24,0,5,6,5,5,1,2,0,1,0,0,0,0,0,1
3.69,1123,18,1,7,5,9,4,1,2,0,0,0,1,0,0,0,1
2.44,913,18,1,10,4,6,7,0,1,0,0,0,0,1,0,0,0
3.9,1315,24,1,8,4,7,7,1,1,0,0,0,0,1,0,0,1
3.68,1099,18,1,9,7,7,6,0,1,1,0,1,0,0,0,0,1
2.17,1280,18,1,6,4,7,10,0,0,1,0,0,1,0,0,0,0
4.0,1530,18,0,8,4,9,3,0,1,0,0,0,0,1,0,0,1
3.36,968,18,1,9,6,5,7,0,3,1,0,1,0,0,0,0,1
2.96,1080,18,1,7,5,6,3,0,0,0,0,0,1,0,0,0,0
3.46,1170,17,0,6,8,7,6,0,0,0,0,0,0,0,1,0,1
2.71,1393,17,0,4,6,6,7,0,1,0,0,0,0,0,1,0,1
3.47,1600,17,1,6,4,4,6,0,0,0,0,0,0,0,0,1,1
2.8,1237,17,0,8,10,4,3,0,2,0,0,0,0,0,1,0,0
4.0,955,18,0,5,2,4,6,1,0,1,0,0,0,0,0,1,0
3.23,1148,18,1,4,8,8,7,0,2,1,0,0,0,1,0,0,0
3.52,1083,18,1,7,7,5,8,0,0,0,0,0,0,0,1,0,1
2.81,1308,17,0,7,6,7,4,0,0,0,0,1,0,0,0,0,1
3.61,1256,18,1,4,5,7,9,1,2,1,0,0,1,0,0,0,1
3.19,1043,17,0,7,10,5,1,0,1,0,0,1,0,0,0,0,1
2.49,1074,18,1,7,10,5,4,0,0,0,0,0,0,0,1,0,0
3.08,1145,19,0,9,6,7,7,0,0,0,0,1,0,0,0,0,1
4.0,1164,17,0,6,6,7,7,0,0,0,0,0,0,0,0,1,1
3.63,1193,19,1,10,9,7,10,0,0,0,0,0,0,0,0,1,1
3.01,1207,19,0,7,6,6,7,0,1,0,0,0,0,0,1,0,1
2.27,1385,17,0,4,8,5,6,0,1,0,0,0,0,1,0,0,0
2.78,1140,17,0,6,8,7,7,1,0,0,0,1,0,0,0,0,1
2.5,1118,24,1,4,7,9,2,0,0,1,0,0,1,0,0,0,0
2.28,999,17,0,6,7,3,4,0,1,1,0,1,0,0,0,0,0
3.59,1166,19,0,7,7,5,4,0,0,0,0,0,0,1,0,0,1
3.23,1238,18,1,7,4,8,8,0,1,0,0,0,0,0,1,0,1
4.0,941,17,1,4,5,7,9,0,1,0,0,0,0,0,0,1,0
